lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
36658,22,11,10/05/2023,"R11

Revision Effective: 10/05/2023

Revision Explanation: Annual review, no changes were made.

09/19/2023: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/29/2023
36658,22,10,10/06/2022,"R10

Revision Effective: 10/06/2022

Revision Explanation: Annual review. Updated formatting

09/26/2022: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/26/2022
36658,22,9,09/26/2019,"R9

Revision Effective: 09/30/02021

Revision Explanation: Annual review. Removed the information from the Associated Information since the details are listed in the Billing and Coding article.

09/22/2021:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/22/2021
36658,22,8,09/26/2019,"R8

Revision Effective: N/A

Revision Explanation: Annual review, no changes

09/30/2020:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/30/2020
36658,22,7,09/26/2019,"R7

Revision Effective: N/A

Revision Explanation: Annual review, no changes made.

08/25/2020:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/25/2020
36658,22,6,09/26/2019,"R6

Revision Effective: 09/23/2019 Revision Explanation: Annual review, no changes made.

09/23/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/23/2019
36658,22,5,09/26/2019,"R5

Revision Effective: 9-26-2019

Revision Explanation: Removed coding and converted to new policy template that no longer includes coding section based on CR 10901.

DATE (09/23/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/23/2019
36658,22,4,10/01/2018,"R4

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

DATE (08/27/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/27/2019
36658,22,3,10/01/2018,"R3

Revision Effective: 10/01/2018

Revision Explanation: During the ICD-10 annual update the following codes were deleted from group 2: C44.102, C44.109, C44.112, C44.119, C44.122, C44.129, C44.192, and C44.199. These were replaced with the following codes: C44.1021, C44.1022, C44.1091, C44.1092, C44.1121, C44.1122, C44.1191, C44.1192, C44.1221, C44.1222, C44.1291, C44.1292, C44.1921, C44.1922, C44.1991, and C44.1992.

DATE (09/19/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/19/2018
36658,22,2,08/28/2017,"R2

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

DATE (08/13/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/13/2018
36658,22,1,08/28/2017,"R1

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

DATE (08/28/2017): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/28/2017
36665,19,6,12/30/2021,"Under LCD Title added registered symbol to ProMark and revised to ProMark® Risk Score. Under CMS National Coverage Policyremoved regulation CMS Internet-Only Manual, Pub. 100-02, Medicare Benefit Policy Manual, Chapter 15, §80.2 Clinical Laboratory services and updated descriptions to regulations. Under Bibliography changes were made to citations to reflect AMA citation guidelines. Formatting, punctuation and typographical errors were corrected throughout the LCD. Acronyms were inserted where appropriate throughout the LCD. ProMark® was inserted throughout the LCD were applicable.",12/22/2021
36665,19,5,11/07/2019,"This LCD is being revised in order to adhere to CMS requirements per Chapter 13, Section 13.5.1 of the Program Integrity Manual, to remove all coding from LCDs. There has been no change in coverage with this LCD revision. Regulations regarding billing and coding were removed from the CMS National Coverage Policy section of this LCD and placed in the related Billing and Coding: ProMark Risk Score A56957 article.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/01/2019
36665,19,4,08/29/2019,"All coding located in the Coding Information section has been moved into the related Billing and Coding: MolDX: ProMark Risk Score A56957 article and removed from the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/23/2019
36665,19,3,10/08/2018,This LCD version was created as a result of DL36665 being released to a Final LCD.,08/14/2018
36665,19,2,02/26/2018,"The Jurisdiction ""J"" Part B Contracts for Alabama (10112), Georgia (10212) and Tennessee (10312) are now being serviced by Palmetto GBA. The notice period for this LCD begins on 12/14/17 and ends on 02/25/18. Effective 02/26/18, these three contract numbers are being added to this LCD. No coverage, coding or other substantive changes (beyond the addition of the 3 Part B contract numbers) have been completed in this revision.",12/07/2017
36665,19,1,09/28/2017,"Added additional information to Low, Intermediate, and High categories in Clinocopathologic Findings. Updated the NCCN Prostate Cancer Guidelines to 2017, V2.

DATE (09/19/2017): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/19/2017
36668,45,13,08/14/2025,"Revision Effective Date: 08/14/2025

CONTRACTOR INFORMATION:

Added: JF contractor information

This update is to consolidate JE and JF to have one unified document and policy number.

Pursuant to the 21st Century Cures Act, this revision does not require notice and comment because this update is considered non-substantive and does not alter the intent of coverage or non-coverage outlined in any LCD.",08/06/2025
36668,45,12,04/17/2025,Proposed to Final. No changes were made between Proposed LCD and Final LCD.,12/23/2024
36668,45,11,10/08/2023,This LCD is being presented for notice. No changes were made from the proposed LCD that was presented for comment.,08/18/2023
36668,45,10,04/08/2021,"Under CMS National Coverage Policy revised the verbiage for the CMS on-line Manual regulation Chapter 15 by removing §80.2 of this regulation.

References were moved from the Sources of Information section to the Bibliography section and related links were removed or replaced as appropriate. Formatting, punctuation and typographical errors were corrected, and acronyms were defined where appropriate throughout the policy.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/30/2021
36668,45,9,10/01/2019,"10/01/2019: This LCD is being revised in order to adhere to CMS requirements per chapter 13, section 13.5.1 of the Program Integrity Manual.

Title XVIII of the Social Security Act, §1833(e) was removed from the CMS National Coverage Policy section of this LCD and placed in the related Billing and Coding: Lab: Controlled Substance Monitoring and Drugs of Abuse Testing A54799 article.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",12/05/2019
36668,45,8,10/01/2019,"10/01/2019: All coding located in the Coding Information section has been moved into the related Billing and Coding: Lab: Controlled Substance Monitoring and Drugs of Abuse Testing A55001 article and removed from the LCD.

Under Coverage Indications, Limitations and/or Medical Necessity changed verbiage under Drug Test Methods from ""CLIA levels of complexity (CLIA-waived, moderate complexity and high complexity) are addressed only as they relate to the HCPCS code description and the coding/billing guidance to be attached to this document"" to ""CLIA levels of complexity (CLIA waived, moderate complexity and high complexity) are addressed only as they correspond to the HCPCS code description found in the related billing and coding article.""

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage.",09/20/2019
36668,45,7,12/27/2018,"01/07/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy. Effective Date of 12/27/2018 entered to be consistent with Palmetto GBA.

Removed reference #4: Bolen J. Survey of Drug Testing Policy in the Management of Chronic Pain. Added ""Lab"" to title.",01/12/2019
36668,45,6,10/01/2018,"09.05.18: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

The following ICD-10 code was deleted from the ICD-10 Codes that Support Medical Necessity field: M79.1 was deleted from Group 1. The following ICD-10 Codes were added to the ICD-10 Codes that Support Medical Necessity field: F12.23, F12.93, T43.641A, T43.641D, T43.641S, T43.642A, T43.642D, T43.642S, T43.643A, T43.643D, T43.643S, T43.644A, T43.644D, T43.644S. This revision is due to the Annual ICD-10 Code Update and becomes effective October 1, 2018.",09/05/2018
36668,45,5,10/01/2017,"05/14/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Addition of ICD -10- Codes to Group I codes: M54.12; M25.511; M25.512",05/16/2018
36668,45,4,10/01/2017,"LCD revised to correct the table under the heading ""Parent Drugs and Metabolite""",09/11/2017
36668,45,3,10/01/2017,"08/31/2017: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Effective 10/1/2017, LCD is revised per the annual ICD-10-CM code update to: Add ICD-10-CM codes: F10.11; F11.11; F12.11; F13.11; F14.11; F15.11; F16.11; F18.11; F19.11",08/31/2017
36668,45,2,10/01/2017,"DATE (08/29/2017): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Effective 10/1/2017, LCD is revised per the annual ICD-10-CM code update to: Add ICD-10-CM codes: R41.82; R45.850; R45.851",08/30/2017
36668,45,1,01/01/2017,"Revised for 2017 CPT code changes: Codes Deleted and invalid:G0477, G0478 and G0479; Added G0659, 80305, 80306 and 80307.",02/16/2017
36675,19,15,11/13/2025,"R15

Revision Effective: 11/13/2025

Revision Explanation: Annual review, no changes.",11/05/2025
36675,19,14,11/14/2024,"R14

Revision Effective: 11/14/2024

Revision Explanation: Annual review, no changes.",11/08/2024
36675,19,13,12/07/2023,"R13

Revision Effective: 12/07/2023

Revision Explanation: Annual review, no changes",11/29/2023
36675,19,12,11/24/2022,"R12

Revision Effective: 11/24/2022

Revision Explanation: Annual review, no changes",11/16/2022
36675,19,11,12/30/2021,"R11

Revision Effective: 12/30/2021

Revision Explanation: Under Analysis of Evidence (Rationale for Determination) added the Criteria for Coverage that was previously deleted in error.

Acronyms were inserted where appropriate throughout the LCD. ProMark® was inserted throughout the LCD were applicable.

01/19/2022 :At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/19/2022
36675,19,10,12/30/2021,"R10

Revision Effective: 12/30/2021

Revision Explanation: Under LCD Title added registered symbol to ProMark and revised to ProMark® Risk Score. Under CMS National Coverage Policyremoved regulation CMS Internet-Only Manual, Pub. 100-02, Medicare Benefit Policy Manual, Chapter 15, §80.2 Clinical Laboratory services and updated descriptions to regulations. Under Bibliography changes were made to citations to reflect AMA citation guidelines. Formatting, punctuation and typographical errors were corrected throughout the LCD. Acronyms were inserted where appropriate throughout the LCD. ProMark® was inserted throughout the LCD were applicable.

11/17/2021 :At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",12/22/2021
36675,19,9,11/28/2019,"R9

Revision Effective: N/A

Revision Explanation: Annual review, no changes were made.

10/21/2020 :At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",10/21/2020
36675,19,8,11/28/2019,"R8

Revision Effective: 11/14/2019

Revision Explanation: Annual review conducted no changes made to the polcy.

11/21/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/21/2019
36675,19,7,11/14/2019,"R7

Revision Effective: 11/14/2019 Revision Explanation: This LCD is being revised in order to adhere to CMS requirements per Chapter 13, Section 13.5.1 of the Program Integrity Manual, to remove all coding from LCDs. There has been no change in coverage with this LCD revision. Regulations regarding billing and coding were removed from the CMS National Coverage Policy section of this LCD and placed in the related Billing and Coding: ProMark Risk Score A57034 article.

11-08-2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/08/2019
36675,19,6,09/19/2019,"R6

Revision Effective: 09/19/2019 Revision Explanation: Converted policy into new policy template that no longer includes coding section based on CR 10901. For Approval, no changes.

09/13/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/13/2019
36675,19,5,09/19/2019,"R5

Revision Effective: 09/19/2019 Revision Explanation: Converted policy into new policy template that no longer includes coding section based on CR 10901.

09/12/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/12/2019
36675,19,4,09/12/2019,"Revision#: R4

Revision Effective: 9-12-2019

Revision Explanation: All coding located in the Coding Information section has been moved into the related Billing and Coding: MolDX: ProMark Risk Score A57034 article and removed from the LCD.

09/05/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/05/2019
36675,19,3,10/17/2017,"Revision#: R3

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

10/30/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",10/30/2018
36675,19,2,10/17/2017,"Revision#: R2
Revision Effective: 09/28/2017
Revision Explanation: Corrected formatting from conversion to the new LCD format. Added additional information to Low, Intermediate, and High categories in Clinocopathologic Findings. Updated the NCCN Prostate Cancer Guidelines to 2017, V2.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/02/2017
36675,19,1,10/17/2017,"Revision#: R1
Revision Effective: N/A
Revision Explanation: Annual review no changes made.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",10/30/2017
36678,33,8,11/06/2025,"Revision Effective Date: 11/06/2025

CONTRACTOR INFORMATION:

Added: JF contractor information

This update is to consolidate JE and JF to have one unified document and policy number.

Pursuant to the 21st Century Cures Act, this revision does not require notice and comment because this update is considered non-substantive and does not alter the intent of coverage or non-coverage outlined in any LCD.",10/27/2025
36678,33,7,03/04/2021,"Under CMS National Coverage Policy updated descriptions and added section headings to regulations. Moved sources 1-5 from Sources of Information to Bibliography. NMP-22®and ImmunoCyt™ was inserted where appropriate throughout the LCD. Formatting, punctuation and typographical errors were corrected throughout the LCD. Acronyms were inserted and defined where appropriate throughout the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/23/2021
36678,33,6,10/01/2019,"The LCD is revised to remove CPT/HCPCS codes in the Keyword Section of the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/28/2020
36678,33,5,10/01/2019,"10/01/2019: This LCD is being revised in order to adhere to CMS requirements per chapter 13, section 13.5.1 of the Program Integrity Manual, to remove all coding from LCDs.

There has been no change in coverage with this LCD revision. Regulations regarding billing and coding were removed from the CMS National Coverage Policy section of this LCD and placed in the related Billing and Coding: Lab: Bladder/Urothelial Tumor Markers A55028 Article.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/21/2019
36678,33,4,10/01/2019,"10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

This LCD was converted to the ""no-codes"" format.",10/04/2019
36678,33,3,10/01/2019,"10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/17/2019
36678,33,2,05/16/2017,"01/30/2019 - At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Added ""Lab"" to the Title of the LCD.",02/06/2019
36678,33,1,05/16/2017,"09/05/2018 - At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

LCD revised to add ICD-10-CM codes: C7A.010, C7A.011, C7A.012, C7A.019, C7A.020 , C7A.021, C7A.022, C7A.023, C7A.024, C7A.025, C7A.026, C7A.029, C7A.090, C7A.091, C7A.092, C7A.093, C7A.094, C7A.095, C7A.096, C7B.01, C7B.02, C7B.03, C7B.04 and E34.0.",09/06/2018
36680,26,8,11/06/2025,"Retirement Effective Date: 11/06/2025

This final LCD is being retired and combined into the JE LCD so that JE and JF will have one unified document and policy number",11/06/2025
36680,26,7,03/04/2021,"Under CMS National Coverage Policy updated descriptions and added section headings to regulations. Moved sources 1-5 from Sources of Information to Bibliography. NMP-22®and ImmunoCyt™ was inserted where appropriate throughout the LCD. Formatting, punctuation and typographical errors were corrected throughout the LCD. Acronyms were inserted and defined where appropriate throughout the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/23/2021
36680,26,6,10/01/2019,"The LCD is revised to remove CPT/HCPCS codes in the Keyword Section of the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/29/2020
36680,26,5,10/01/2019,"10/01/2019: This LCD is being revised in order to adhere to CMS requirements per chapter 13, section 13.5.1 of the Program Integrity Manual, to remove all coding from LCDs. There has been no change in coverage with this LCD revision. Regulations regarding billing and coding were removed from the CMS National Coverage Policy section of this LCD and placed in the related Billing and Coding: Lab: Bladder/Urothelial Tumor Markers A55029 Article.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",11/21/2019
36680,26,4,10/01/2019,"10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

This LCD was converted to the ""no-codes"" format.",10/04/2019
36680,26,3,10/01/2019,"10/01/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/17/2019
36680,26,2,05/16/2017,"01/30/2019 - At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

Added ""Lab"" to the title of the LCD.",02/06/2019
36680,26,1,05/16/2017,"09/05/2018 - At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.

LCD revised to add ICD-10-CM codes: C7A.010, C7A.011, C7A.012, C7A.019, C7A.020 , C7A.021, C7A.022, C7A.023, C7A.024, C7A.025, C7A.026, C7A.029, C7A.090, C7A.091, C7A.092, C7A.093, C7A.094, C7A.095, C7A.096, C7B.01, C7B.02, C7B.03, C7B.04 and E34.0.",09/06/2018
36690,38,27,01/29/2026,"Revision Effective: 01/29/2026

Revision Explanation: Updated link for #105 in bibliography section.",01/21/2026
36690,38,26,09/04/2025,"R26

Revision Effective: 09/04/2025

Revision Explanation: Annual review, no changes

08/29/2025: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/29/2025
36690,38,25,09/05/2024,"R25

Revision Effective: 09/05/2024

Revision Explanation: Correction of invalid NCD.

04/18/2025: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",04/18/2025
36690,38,24,09/05/2024,"R24

Revision Effective: 09/05/2024

Revision Explanation: Annual review, no changes were made.

08/26/2024: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/26/2024
36690,38,23,05/16/2024,"R23

Revision Effective: 05/16/2024

Revision Explanation: Updated links within the Bibliography section.

05/10/2024: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",05/10/2024
36690,38,22,09/01/2022,"R22

Revision Effective: 09/01/2022

Revision Explanation: Annual Review, no changes

08/26/2022: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/26/2022
36690,38,21,02/03/2022,"R21

Revision Effective: 02/03/2022

Revision Explanation: Moved information in sources of information ot bibliography and corrected link for #104 in bibliography.",01/28/2022
36690,38,20,10/31/2019,"R20

Revision Effective: 08/25/2020

Revision Explanation: Annual Review, no changes

08/25/2020:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",08/25/2020
36690,38,19,10/31/2019,"R19

Revision Effective: 09/23/2019

Revision Explanation: Removed codes left in policy text in coverage and limitations section when coding was moved to billing and coding article A56696. Move the information concerning documentation and utilization requirements from the associated information section of the policy and placed into the billing and coding article.

10/22/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",10/22/2019
36690,38,18,09/23/2019,"R18

Revision Effective: 09/23/2019 Revision Explanation: Annual review, no changes made.

09/23/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/23/2019
36690,38,17,09/19/2019,"R17

Revision Effective: 09/19/2019 Revision Explanation: Converted policy into new policy template that no longer includes coding section based on CR 10901. For Approval, no changes.

09/13/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/13/2019
36690,38,16,09/19/2019,"R16

Revision Effective: 09/19/2019 Revision Explanation: Converted policy into new policy template that no longer includes coding section based on CR 10901.

09/12/2019:At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/12/2019
36690,38,15,07/11/2019,"R15

Revision Effective: N/A

Revision Explanation: Annual review, no changes made.

DATE (08/27/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",08/27/2019
36690,38,14,07/11/2019,"R14

Revision Effective: 07/11/2019

Revision Explanation: All coding information removed based on CR 10901.

DATE (07/05/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",07/05/2019
36690,38,13,06/06/2019,"R13

Revision Effective: 6-6-2019

Revision Explanation: Added Q4203 to group two codes that are covered.

DATE (05/29/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",05/29/2019
36690,38,12,01/01/2019,"R12

Revision Effective: 01/01/2019

Revision Explanation: Added Q4188 to group two codes that are covered.

DATE (03/18/2019): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",03/18/2019
36690,38,11,01/01/2019,"R11

Revision Effective: N/A

Revision Explanation: Corrected link to article for Johnson & Johnson announcement for ORC Matrix in Sources of information section

2/26/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",02/26/2019
36690,38,10,01/01/2019,"R10

Revision Effective: 01/01/2019

Revision Explanation: During annual HCPCS update the following codes were deleted Q4131 and Q4172 and replaced with codes Q4186, Q4187, Q4195-Q4197.

12/20/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",12/20/2018
36690,38,9,10/01/2018,"R9

Revision Effective: 10/01/2018

Revision Explanation: Added Q4166 to group two codes that are covered.

DATE (11/13/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",11/13/2018
36690,38,8,01/01/2018,"R8

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

DATE (08/13/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy",08/13/2018
36690,38,7,01/01/2018,"R7
Revision Effective: N/A
Revision Explanation: Correct links that were broken for PriMatirx, apligraf, Genzyme, and graft jacket

DATE (05/25/2018): At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",05/25/2018
